,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
27,GaussianNB,0.12228461133532198,0.0,0.0,0.0,"[[ 6969 21526]
 [28495     0]]"
28,Perceptron,0.5042112651342341,0.5059259259259259,0.3595367608352342,0.4203508052107908,"[[18490 10005]
 [18250 10245]]"
29,LinearSVC,0.3823828741884541,0.204635586498634,0.08148798034742938,0.11656041363385373,"[[19470  9025]
 [26173  2322]]"
30,SGD,0.3518862958413757,0.12890178492921833,0.051447622389892964,0.07354269087990367,"[[18588  9907]
 [27029  1466]]"
31,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
32,RForest,0.02237234602561853,0.0,0.0,0.0,"[[ 1275 27220]
 [28495     0]]"
33,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
34,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
35,ETC,0.17871556413405862,0.07915785602647789,0.060431654676258995,0.06853867738661465,"[[ 8463 20032]
 [26773  1722]]"
36,logreg,0.11747675030707141,0.03640694113644097,0.03004035795753641,0.03291864556694291,"[[ 5839 22656]
 [27639   856]]"
37,SVC,0.6375329005088612,0.698229640870005,0.4844358659413932,0.5720087019579405,"[[22529  5966]
 [14691 13804]]"
38,KNN,0.051728373398841905,0.03528940953905483,0.034041059835058785,0.034653995927262336,"[[ 1978 26517]
 [27525   970]]"
39,GaussianNB,0.10064923670819442,0.0,0.0,0.0,"[[ 5736 22759]
 [28495     0]]"
40,Perceptron,0.26116862607474994,0.14504772336097638,0.09759606948587471,0.11668205085172442,"[[12103 16392]
 [25714  2781]]"
41,LinearSVC,0.09917529391121249,0.025980493878398007,0.02196876645025443,0.023806807377828483,"[[ 5026 23469]
 [27869   626]]"
42,SGD,0.10652746095806281,0.07339624077315272,0.06769608703281277,0.07043102031874691,"[[ 4142 24353]
 [26566  1929]]"
43,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
44,RForest,0.015388664678013687,0.0,0.0,0.0,"[[  877 27618]
 [28495     0]]"
45,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
46,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
47,ETC,0.14177925951921388,0.0648791508589454,0.05341287945253553,0.05859029141163337,"[[ 6558 21937]
 [26973  1522]]"
48,logreg,0.007106509914020003,0.004200790737079921,0.004176171258115459,0.004188444819879274,"[[  286 28209]
 [28376   119]]"
49,SVC,0.31840673802421476,0.3389862152658929,0.38231268643621685,0.35934819897084047,"[[ 7252 21243]
 [17601 10894]]"
50,KNN,0.02651342340761537,0.029862708202662208,0.030075451833655027,0.029968702463588202,"[[  654 27841]
 [27638   857]]"
51,GaussianNB,0.015564134058606773,0.0,0.0,0.0,"[[  887 27608]
 [28495     0]]"
52,Perceptron,0.22886471310756273,0.20961437269788769,0.19571854711352868,0.2024282680895083,"[[ 7466 21029]
 [22918  5577]]"
53,LinearSVC,0.004544656957360941,0.0033769523005487546,0.0033690121073872608,0.003372977531050718,"[[  163 28332]
 [28399    96]]"
54,SGD,0.00480786102825057,0.0035534602258734125,0.0035444814879803475,0.003548965177975333,"[[  173 28322]
 [28394   101]]"
55,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
56,RForest,0.00040357957536409897,0.0004561723629728402,0.0004562203895420249,0.0004561963749934203,"[[   10 28485]
 [28482    13]]"
57,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
58,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
59,ETC,0.05860677311809089,0.057893071812717495,0.0577996139673627,0.057846305141893796,"[[ 1693 26802]
 [26848  1647]]"
60,logreg,0.5118090893139147,0.5068837837284945,0.8695560624670995,0.6404404352658378,"[[ 4390 24105]
 [ 3717 24778]]"
