,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
137,LinearSVC,0.9065914852696914,0.5294637595757219,0.7689345314505777,0.6271156866166463,"[[18944  1597]
 [  540  1797]]"
138,SGD,0.8689570766675409,0.4230142091777312,0.7770646127513907,0.5478129713423832,"[[18064  2477]
 [  521  1816]]"
139,Dtree,0.9020893434740799,0.5127463863337713,0.8348309798887462,0.6352979485509607,"[[18687  1854]
 [  386  1951]]"
140,RForest,0.9692280793775679,0.8205732234000785,0.8943089430894309,0.8558558558558558,"[[20084   457]
 [  247  2090]]"
141,ADA,0.9538858291808725,0.7013190954773869,0.9554985023534446,0.8089114290889331,"[[19590   951]
 [  104  2233]]"
142,GBC,0.9649007780400385,0.7975174553917765,0.8797603765511339,0.8366225839267548,"[[20019   522]
 [  281  2056]]"
143,ETC,0.9731619896844129,0.8294455066921607,0.9281129653401797,0.8760096930533119,"[[20095   446]
 [  168  2169]]"
144,logreg,0.951306932424163,0.7623337623337624,0.7603765511339324,0.7613538988860326,"[[19987   554]
 [  560  1777]]"
145,SVC,0.959087332808812,0.8182644252612449,0.7706461275139067,0.7937417364477742,"[[20141   400]
 [  536  1801]]"
146,KNN,0.9539732494099135,0.8364779874213837,0.6829268292682927,0.7519434628975264,"[[20229   312]
 [  741  1596]]"
147,GaussianNB,0.3276073083311478,0.10752105896510229,0.764655541292255,0.18853194070791793,"[[ 5708 14833]
 [  550  1787]]"
148,Perceptron,0.9355275810822624,0.6856158484065461,0.6812152332049636,0.6834084567503755,"[[19811   730]
 [  745  1592]]"
149,LinearSVC,0.9578634496022379,0.8212447356106691,0.7509627727856226,0.7845328565042468,"[[20159   382]
 [  582  1755]]"
150,SGD,0.947373022117318,0.7309417040358744,0.7672229353872486,0.7486430062630481,"[[19881   660]
 [  544  1793]]"
151,Dtree,0.9673485444531865,0.8549107142857143,0.8194266153187848,0.8367926589469084,"[[20216   325]
 [  422  1915]]"
152,RForest,0.985663082437276,0.9614147909967846,0.8955926401369276,0.9273371732388127,"[[20457    84]
 [  244  2093]]"
153,ADA,0.993268642363843,0.9751850239442751,0.9584937954642704,0.9667673716012084,"[[20484    57]
 [   97  2240]]"
154,GBC,0.9852696914065915,0.9681647940074907,0.8848951647411211,0.9246590655041359,"[[20473    68]
 [  269  2068]]"
155,ETC,0.990208934347408,0.9748314606741573,0.9281129653401797,0.9508987286277949,"[[20485    56]
 [  168  2169]]"
156,logreg,0.9688346883468835,0.9088620342396777,0.7723577235772358,0.8350682396483923,"[[20360   181]
 [  532  1805]]"
157,SVC,0.973948771745782,0.9790864061640066,0.7612323491655969,0.8565238324506499,"[[20503    38]
 [  558  1779]]"
158,KNN,0.9642451263222309,0.9402898550724638,0.6940522036799316,0.7986213687838504,"[[20438   103]
 [  715  1622]]"
159,GaussianNB,0.24254742547425473,0.0962512118927071,0.764655541292255,0.17098024207051618,"[[ 3762 16779]
 [  550  1787]]"
160,Perceptron,0.9632835038027799,0.8310482087571871,0.8040222507488233,0.8173118747281426,"[[20159   382]
 [  458  1879]]"
161,LinearSVC,0.969840020980855,0.93137768465165,0.7608044501497646,0.837494112105511,"[[20410   131]
 [  559  1778]]"
162,SGD,0.9698837310953755,0.9091360476663356,0.7834830979888746,0.8416455987129395,"[[20358   183]
 [  506  1831]]"
163,Dtree,0.982341113733718,0.9574065309985802,0.8656397090286693,0.9092134831460674,"[[20451    90]
 [  314  2023]]"
164,RForest,0.9885042398811085,0.9886899151743638,0.897732135216089,0.9410181655079614,"[[20517    24]
 [  239  2098]]"
165,ADA,0.992307019844392,0.9728665207877462,0.9512195121951219,0.9619212462137603,"[[20479    62]
 [  114  2223]]"
166,GBC,0.9875426173616575,0.9885714285714285,0.8883183568677792,0.9357674104124408,"[[20517    24]
 [  261  2076]]"
167,ETC,0.9900778040038465,0.9839449541284404,0.9178433889602053,0.9497454062430817,"[[20506    35]
 [  192  2145]]"
168,logreg,0.973249409913454,0.981574539363484,0.7522464698331194,0.8517441860465116,"[[20508    33]
 [  579  1758]]"
169,SVC,0.977445580907422,0.9961852861035423,0.7821994009413779,0.8763183125599234,"[[20534     7]
 [  509  1828]]"
170,KNN,0.967129993880584,0.9950031230480949,0.6816431322207959,0.8090401218892839,"[[20533     8]
 [  744  1593]]"
171,GaussianNB,0.2993268642363843,0.10349221057508542,0.764655541292255,0.1823097327076107,"[[ 5061 15480]
 [  550  1787]]"
172,Perceptron,0.9725937581956464,0.9702970297029703,0.754813863928113,0.8490974729241877,"[[20487    54]
 [  573  1764]]"
173,LinearSVC,0.972112946935921,0.9873780837636259,0.7364142062473257,0.8436274509803922,"[[20519    22]
 [  616  1721]]"
174,SGD,0.9751726549523559,0.9825422804146209,0.7706461275139067,0.86378896882494,"[[20509    32]
 [  536  1801]]"
175,Dtree,0.983564996940292,0.9804017638412543,0.8562259306803595,0.9141160347190499,"[[20501    40]
 [  336  2001]]"
176,RForest,0.995366727860827,0.999552171965965,0.9550706033376123,0.9768052516411377,"[[20540     1]
 [  105  2232]]"
177,ADA,0.9961972200367165,0.9955947136563876,0.9670517757809157,0.9811156935098763,"[[20531    10]
 [   77  2260]]"
178,GBC,0.9886790803391905,0.9995192307692308,0.889602053915276,0.9413629160063391,"[[20540     1]
 [  258  2079]]"
179,ETC,0.989247311827957,1.0,0.8947368421052632,0.9444444444444444,"[[20541     0]
 [  246  2091]]"
180,logreg,0.7012850773669027,0.23556391861695872,0.8570817287120239,0.3695571955719557,"[[14041  6500]
 [  334  2003]]"
181,SVC,0.8312352478363493,0.3735899137358991,0.9636285836542576,0.5384339509862522,"[[16765  3776]
 [   85  2252]]"
182,KNN,0.929801556080077,0.6048780487804878,0.9020111253744116,0.7241497767090347,"[[19164  1377]
 [  229  2108]]"
183,GaussianNB,0.7869131917125622,0.30059710873664364,0.8185708172871202,0.43971957246293525,"[[16090  4451]
 [  424  1913]]"
184,Perceptron,0.6142582393565871,0.17849355797819624,0.7706461275139067,0.28985274000160943,"[[12252  8289]
 [  536  1801]]"
185,LinearSVC,0.7150537634408602,0.24518644893980016,0.8609328198545143,0.3816750450535901,"[[14347  6194]
 [  325  2012]]"
186,SGD,0.7623918174665618,0.2837404047452896,0.8699186991869918,0.42790991370237846,"[[15409  5132]
 [  304  2033]]"
187,Dtree,0.7572777340676633,0.2881422924901186,0.9358151476251605,0.44061650045330913,"[[15138  5403]
 [  150  2187]]"
188,RForest,0.9027449951918874,0.5135724672806592,0.9067180145485665,0.6557326319046882,"[[18534  2007]
 [  218  2119]]"
189,ADA,0.7846839758720168,0.3076808795127024,0.8861788617886179,0.4567710630789589,"[[15881  4660]
 [  266  2071]]"
190,GBC,0.8336830142494973,0.37077464788732395,0.9011553273427471,0.5253835599351379,"[[16967  3574]
 [  231  2106]]"
191,ETC,0.9278783110411749,0.5997097242380262,0.8840393667094566,0.7146316153580077,"[[19162  1379]
 [  271  2066]]"
192,logreg,0.8846927178949209,0.46271984146643547,0.7993153615746684,0.586131157828679,"[[18372  2169]
 [  469  1868]]"
193,SVC,0.975959437013725,0.8240841494377947,0.9721865639709029,0.8920298390263055,"[[20056   485]
 [   65  2272]]"
194,KNN,0.9370574350904799,0.6387256418187442,0.8836114676936243,0.7414721723518851,"[[19373  1168]
 [  272  2065]]"
195,GaussianNB,0.7069673922545677,0.23185558148102664,0.8078733418913137,0.3603053435114503,"[[14286  6255]
 [  449  1888]]"
196,Perceptron,0.8266019756971763,0.3378432152805412,0.7265725288831836,0.461225044139617,"[[17213  3328]
 [  639  1698]]"
197,LinearSVC,0.9004283591223009,0.5081967213114754,0.7826272999572101,0.6162398921832883,"[[18771  1770]
 [  508  1829]]"
198,SGD,0.8973249409913454,0.49844559585492226,0.8232777064612752,0.6209456188478296,"[[18605  1936]
 [  413  1924]]"
199,Dtree,0.8997727074044934,0.5051401869158878,0.9251176722293539,0.6534683391264923,"[[18423  2118]
 [  175  2162]]"
200,RForest,0.9676982253693505,0.8061302681992337,0.9002995293110826,0.8506165352739032,"[[20035   506]
 [  233  2104]]"
201,ADA,0.9462802692543054,0.6861559139784946,0.8737697903294822,0.7686805947675512,"[[19607   934]
 [  295  2042]]"
202,GBC,0.9690969490340064,0.8080120937263794,0.9148480958493795,0.8581175998394541,"[[20033   508]
 [  199  2138]]"
203,ETC,0.9688346883468835,0.8330598851517638,0.8690629011553274,0.8506806282722514,"[[20134   407]
 [  306  2031]]"
204,logreg,0.9523996852871754,0.7862385321100918,0.7334189131364998,0.7589107814921408,"[[20075   466]
 [  623  1714]]"
205,SVC,0.98339015648221,0.8682724877681596,0.9871630295250321,0.9239086904285141,"[[20191   350]
 [   30  2307]]"
206,KNN,0.9758720167846839,0.872651356993737,0.8943089430894309,0.8833474218089603,"[[20236   305]
 [  247  2090]]"
207,GaussianNB,0.8354751289448379,0.3621256038647343,0.8018827556696619,0.4989350372736954,"[[17240  3301]
 [  463  1874]]"
208,Perceptron,0.9599178249847015,0.8283996299722479,0.766367137355584,0.7961769282062681,"[[20170   371]
 [  546  1791]]"
